MySQL [gc_sp21_dinosaurherd_log]> \. queries/maxLevelReached.sql
+--------------------------------------+--------------------------------------+-----------+
| uid                                  | sessionid                            | max_level |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DADB1D90-6391-8E6B-BCBE-BE512749C807 |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DCDD317F-F907-D308-92D0-58FADE5D6DB0 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DE777540-F254-89DF-7870-B4C722EE5AC3 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DE939EF1-0EBD-E94D-43A2-9A9B3C148705 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DEC05681-37E6-862E-16C0-79A9B0E44D5C |        10 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DF10E1C9-4FB1-623D-B58E-B1305650ADEE |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | DF42A7F6-D112-205B-BA56-956939BB2EE5 |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E15CA84C-2651-5B3D-56F0-20958E194E8B |         6 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E16C59C9-F29A-06D6-D9DF-A71E1FD50C35 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E264EC5E-F47D-152E-B1D3-FDBF1636E6CF |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E3B52555-02CA-A3DC-8D6B-9EF8C2F942D6 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E3EB3617-E5CB-191C-1416-3EC5F2761D83 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E42DF33D-6696-8859-0F21-BBE89EFA46D7 |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E4BBE7BC-F15A-B46F-C3AB-CE5DA056C03C |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E55C9AE1-3676-E763-6905-537F552081FB |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E66F0EDC-8BD9-7732-923F-D1D43A6E8D02 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E72AE54E-72E5-B3C4-17DE-87A01F25FFC2 |         1 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E893478B-4D5B-A209-14DC-5E910C8C774E |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | E936FED9-6EA1-313F-3421-967BB8226CFF |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | EB27FADD-B9E4-8104-BE7A-F9CA10889290 |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | EB54233F-3B58-9F57-458B-4F4DE70DA5F8 |         1 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | EE04EEA3-5B6B-66D9-79BF-D0BE9599C29B |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | EE15EC36-EAFF-7A88-6219-E11861EE5E04 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F01A47A1-3BC4-29A3-5C78-3EB6983AF949 |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F0200BCC-AE60-8998-BFEB-4C032CB79D32 |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F02CB2AF-D1E3-5114-D79E-58F50005E091 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F0A35A4B-9AF1-21EC-A0A6-8EB974BCC4FE |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F0EB2407-6624-90B1-5E2A-8BC8A0C033AC |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F148EAB1-BC1C-786C-4C8A-A7FDDF0F94D0 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F1F558F9-2CD3-18BD-7DE4-4D29946A71B2 |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F269712D-B5D2-88C7-B456-C7F8DD2D18F4 |         7 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F2935A62-A0AF-A984-5120-29CAE837517C |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F3D1D095-D248-7757-37EB-CA7D065833EE |         6 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F51D9462-2B31-D477-C140-92F2221776EE |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F5FC96EE-4579-0850-9413-093923133EBD |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F5FE4C17-DD4B-AD2A-0FAE-37AD9DFA11A5 |         5 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F6B6A68D-4386-A729-7BE3-00FC948F1516 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F76BBD27-E6CC-D64A-8720-25B1D71DDDFB |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F790E096-5870-564C-8C07-BC2128C8B05F |         1 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F8A8B57B-CF09-B0C6-FDDB-67903A8A949C |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F911F775-C729-E6DE-C138-B6D0B8BE1D15 |         7 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F97C30C8-DE23-7F22-5BE9-AFA2F2C9695B |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | F9C1285A-5280-FB8B-F238-FE015A5C67D3 |         1 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FA13E1AD-4F4A-9E8A-5EAA-AC34D040599E |         3 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FABCD2E9-CE7C-2618-78A0-E6AC6EB4CA6C |         2 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FBF175CF-7DA0-0A07-801C-6EEABEEDC5C3 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FBF5305C-E37E-46D1-D713-F7DD4EF8A0D6 |         4 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FD7F8C89-BE1C-332A-A0AD-C596C24DD56F |         1 |
| 61F2CF48-1BE7-8576-E22F-351978F53446 | FE8154A2-C5C2-F4F2-2C64-37DB2BEEBD24 |         2 |
| 6A110DDB-7D1B-F513-A280-A9E75E3DAFC8 | 70A62BE7-518A-6292-EECE-E4EF3924E0E7 |         4 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 066A9CFB-6B98-858F-9F6E-7A84D14DB02B |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 0E0F9D5B-C743-9DCA-F669-ED34679A8C46 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 15A62BEA-701C-F789-64BA-B46C6E0C9670 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 1A3C7364-8062-3EE6-FF2F-748BC6F3B943 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 886F565B-0D59-43D7-9549-64A1CD7861F4 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 90205CDD-41B3-D604-6336-82A360AB4217 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | 96E2D625-B8C1-9EF8-7AB1-33245E7B6EFE |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | BFBACDDA-68F3-2239-6B9F-ACBD9C4420C4 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | EE1A0B54-4D80-C942-1713-41EFA3163311 |         1 |
| 802B6530-C59F-117C-F0C1-60358E434153 | F02734B9-7684-0525-5898-3247AFF2F856 |         1 |
| 8944818E-B47C-E071-DF2A-531595ACD53C | F1342B46-972A-3D17-75F7-55559F60DEB7 |         3 |
| 8B95E903-5109-B71E-68E5-BEFCC7C7F51A | NULL                                 |         1 |
| 8B95E903-5109-B71E-68E5-BEFCC7C7F51A | 16F97DCF-F8C6-470E-59C7-03A9E4A53091 |        10 |
| 8B95E903-5109-B71E-68E5-BEFCC7C7F51A | 2B267D8A-5A93-72E5-45F1-7D6389908010 |        10 |
| 8B95E903-5109-B71E-68E5-BEFCC7C7F51A | 4192EECC-2A46-EB0F-EDBD-722586EF39AA |        10 |
| 940365B3-D72D-376F-A1FD-5A4F1C4350CC | C723A461-73CC-5C3B-E65C-2B599914CFB8 |         8 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | NULL                                 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 00EBC7C5-527E-F7EE-9547-8612C5E9376B |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 0264B51F-1A0E-A15B-36EA-2A0812536912 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 05842AC5-8207-519D-E3CA-55BDBFFFA8AC |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 0BB7E31B-14B4-A308-153C-2013A9C8D09C |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 1036EF6A-1943-B9B8-F53D-FEFACC93D9E1 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 1313C012-0399-68B2-1FEC-AF1FDF46EE46 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 142F35A2-86D4-51D3-0856-07D5F7FA4D42 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 15C42D1B-0AAC-0552-4D76-BD947E7FEC80 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 1E805BE0-6008-F41B-28B2-2DCF7393C2A4 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 1F131255-84E7-FC96-5D4C-8A46AE1C3F73 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 3093567D-6935-6EA2-BEC9-BA8B848953C5 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 3F2EB29E-1FC6-DB01-4E95-6948D7E8D4E5 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 4BE978B3-347C-2C19-789D-B4D9F5C18A59 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 4CED7BD3-7EF8-1990-0AE9-46548280F244 |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 5296CF05-216B-360C-CD3D-14EF875669DC |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 590D2376-DE0B-8341-3AF0-1A1AE0B1E394 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 640152A2-ADBF-F21A-0E74-51F412D1DEE9 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 70DB764A-2294-A5EA-D828-2CE5A50AE473 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 71D6BEB5-28DC-A35E-904C-4A4E1B45439B |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 72838559-4D56-1F8C-E050-769AA44A0B92 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 7B7984E4-1B22-757B-0C31-B05BBA899605 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 7B7C5A6C-1513-1DBF-3FB6-CCE437C33506 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 7D4368DA-0D4F-4DA2-5AF1-3A6744D06764 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 7EB359C4-AB2E-754D-E159-4DE98FDD3BCA |         9 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 84390290-2E9B-7CDE-38DA-377EFD3F0DF9 |         7 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 8931B8A7-1F29-6494-DF35-15359B98480A |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 8DD9F5F2-C668-2294-B754-15AACE8CCE08 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 911CBCFE-D1A9-CCAD-3EFF-37C812B2FFC7 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 92FD154A-C729-1BA3-AD7D-97BC77D1BABA |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 9657E9C6-7FE9-777D-C58F-A466129778EB |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 97FBC8CF-3812-D56B-05FE-AE215AA12166 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 9A40CBDC-B57B-B79E-C0E1-F450888093B6 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 9AB61759-5DDF-2939-6812-58B372CF8436 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 9AC1136E-A4BA-CB45-8004-0FB8A1E9640F |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | 9EB29BEA-1383-34D1-C0F9-DE3B7BC2F905 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | A4399B19-FF06-C1B1-50E7-72445257D898 |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | A8D471D6-4B29-0E58-3DE1-473E9D6421BD |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | B26A8E8B-3B00-A40A-E74B-8A0601A71C28 |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | B26F8E28-AE3C-8861-D4BE-C7C3350BBE0D |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | B3DCC46B-C1BB-8198-B024-C78969C49177 |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | BC4545C7-00F4-DBD5-089D-7364EEA66251 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | C352FE2B-D75B-B4EE-2DA9-AE8F33A9DF86 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | C705F46D-63BB-0CB7-5D93-4A82730CA4EF |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | C9CBD6A9-0B81-6F18-0288-200BA2B9990E |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | CCE5EC88-E58A-A233-A064-6C03C5651447 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | D64E88DA-654D-7675-824B-BC9DAC443C03 |         2 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | DC6BD625-8D68-67C1-1B83-31304B2BC13C |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | E9B945A0-FDD2-EA3F-4788-8D03033F3CCA |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | EED79C22-4644-F977-2715-1F4448603A2F |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | F2DD1811-1E78-DB2A-19AD-AC609393D07C |         6 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | F4570CFD-1D08-E860-AEEC-84078F41C070 |         5 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | F47FEB72-8DF7-9918-8D3B-9B04054B9DC7 |         1 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | F835F521-82EF-ED0B-A8A4-0323D843B98E |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | FA4567B5-2550-4A64-DBC3-92FFE8C35CD5 |         4 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | FAF502C3-7A9E-3F5B-55C4-988245C3389B |         3 |
| 982797C1-3278-A6A0-9356-E5BC772BDCA8 | FD0718D8-F44A-1022-F027-F343E1A9E12A |         2 |
| 9A205BBF-F564-9E46-5937-37E33F531919 | 6E92C09C-4D48-222D-4ACE-3C4577BB2396 |         1 |
| A0CB1022-7AC6-7FD1-D51B-696EC56DCFFC | FF0BE941-C8BE-E45D-EDFF-181CE429CF35 |         5 |
| A82C4265-6184-CBF1-8437-386BAD1623C8 | 582F8BFE-5F04-75B9-1DF9-6BCD53C55626 |         6 |
| A82C4265-6184-CBF1-8437-386BAD1623C8 | 85DAEDE9-AF00-B043-9834-F59EE18FEE36 |         5 |
| AAE35FAC-50DA-4BEF-DD31-5FFDF5A5F41E | 2335163D-5C7E-FF2D-4D00-AB3CC103F3F4 |         2 |
| AAE35FAC-50DA-4BEF-DD31-5FFDF5A5F41E | 941D1922-E5EA-227A-A4B4-AC2A153E9238 |         8 |
| AAE35FAC-50DA-4BEF-DD31-5FFDF5A5F41E | FE5157AB-9467-6F16-297D-D8B586D3BE60 |         2 |
| AD5CB8D8-38BB-3AA8-49F6-7EC98404AB02 | 54305421-05E1-1056-EB19-0199159B6001 |         7 |
| BB88DF60-F042-0479-D521-20AF52E456EE | 1E536ABB-AC07-1055-DF44-4F32D54F76A4 |         5 |
| BE06F663-8BCF-5E48-432E-3E48FB33401C | 7B253F46-0992-D5E6-E8A0-E64E4712F691 |         5 |
| C9663E0C-FCA9-0194-26DC-34C4AAE562CB | D90CA4E3-A18D-1912-5262-77014C1B9018 |         6 |
| CB5B6D7B-FFF5-4C97-4960-3E30B8CBB2EB | 0584C8C5-4F8C-217A-5408-7A3C976069D8 |         5 |
| CB5B6D7B-FFF5-4C97-4960-3E30B8CBB2EB | 62C86112-F50F-63DB-F3CD-7E9CFE9EBED4 |         1 |
| CB5B6D7B-FFF5-4C97-4960-3E30B8CBB2EB | D96A91B0-A1AC-3FAD-3E97-7AF7544C3F66 |         1 |
| E1762BE1-E9ED-E088-6DED-4D8ABFDFAF6A | BE0A0C95-0654-0CA2-D7D5-D18C58E22951 |         5 |
| E3A17DAD-383C-0C9E-0667-EC3F2F48479A | 834844F3-4D32-11A8-BD11-D5C7860F695E |         4 |
| E3A17DAD-383C-0C9E-0667-EC3F2F48479A | C469DE8D-4E73-2CAA-CF3C-6F251F2B34EF |         4 |
| E686838C-0A85-6E77-0748-DDB884EBA261 | 0C092FE1-6B92-067E-5940-74BBFB62F356 |         5 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | NULL                                 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 02FE71C6-4AAF-4F36-8615-AD4B1B0E78C7 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 0379825C-A809-22A6-D30B-9E7FCFBF90BC |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 06629C42-71B4-CFF7-46F7-BD561B45A2B7 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 068B1C3D-7D4F-FED7-7D86-3ED6B72E7056 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 08966E73-9661-1F67-5773-89B7E9DD21D7 |         7 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 09D90BBF-2ADB-926E-BC46-9CA904D0E450 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 0C1C3DF8-E0D0-846A-B24B-90F07075DADA |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 0CAC810A-4257-3005-9899-CDEDC6A455AF |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 0E4BE621-DBC8-36AA-2FE0-25AE7F699C9C |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 0E6225D4-9312-19DF-C138-C496E44FA0B7 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 11CFB154-54F2-4F47-5EC9-23050DEF916D |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 12FFDEB2-B898-C3DA-1C0C-C02CA273B8FB |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 1520BDC0-68AB-E282-2C4F-8E03F7493837 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 1557D458-1AED-4F6B-A7F8-C328E986CE5A |         6 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 1676ADB6-DF00-5503-9363-71A35A5F3EB3 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 19769AC2-8E84-813E-847F-B13D79F19231 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 20C1F81D-E969-36EA-70A9-5D40724BEE8D |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 272134A9-1ACA-22E8-2CA5-901A2431B281 |         6 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 2BFC214B-BE59-439A-1114-754DE936FA2B |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE |         7 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 3020C6A7-9075-B9C8-0D35-CD844D851855 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 31855390-66F5-D416-F085-3B5EBDBF62EA |         5 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 32EE27EB-2183-4EAC-B1DC-29D9E32988A6 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 334B8DF9-AC52-9AFF-F2D7-966A0048AFE3 |         6 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 34622593-6309-1CFB-42DA-C9F9E2F9FF06 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 387648C9-C49B-D5C7-4722-DC1C536EC66C |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 40BEF638-5D81-C9CB-568F-54D2D72B6A55 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 43435897-80F2-7DF1-8A05-AA79A9941DB1 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 43D76F6B-D66A-2AA0-CB1B-29249717BD93 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 46672049-188E-76F0-FD18-7C44931CC0C6 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 4C11120C-6E9A-D82D-37A5-B47264DBAF55 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 503A6AE4-753E-743A-145B-FDCA6D1655CA |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 5514699F-0ECA-AAF5-61E4-6FD1C517FD32 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 60526BE4-7852-97D9-7A7C-BDDAC692FF17 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 64FFF340-DE74-B16B-94F5-AA6B2961444C |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 65B91CCB-5157-87A3-B9A2-B1422F20700C |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 77AD468A-AB02-F3E6-CA74-068EA49D1C5E |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 7C16E925-4A45-FAF2-4090-26C045736B3C |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 8B3F59BE-6CAF-AE2B-05C7-9130C94EA98E |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 8B8DDD34-F35B-7CF2-55F6-060EF62E1B7A |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 8C38A2F4-9138-A1FE-4A21-DC81D2D8A20F |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 8D35902A-07EA-3A3C-96BE-A931C429024B |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 8F336759-F303-D733-00E0-0CEA9D8F208A |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 91A34200-9C75-7D84-B92B-080926ACC3B0 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 925C2E81-3E6F-0DD6-C7F4-5931D98344F8 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 98F17E4C-049A-908F-C990-6C7E3B1C0646 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | 99A93128-E592-F2B2-A106-6B4F82D37775 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | A773515E-9B6E-2BA0-4D8B-A5D258347930 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | AA1567B2-7E5C-9104-A901-B651A4023FD6 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | ABB550CF-5436-AFF9-FB72-67A47FD20CA6 |         5 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | AD4CAD7A-6C2F-2A5A-3815-771FB37A8068 |         7 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | B41E6861-17D7-3934-3904-563E9707ABF5 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | B68C3160-F406-339A-0E89-892315846CCB |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | B6B5B0F7-0D63-4F55-950E-FE19BECFF9B6 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | B96F6779-C5DD-532C-1A12-3845693E4707 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | BD22FD49-45F4-90C5-7BF6-EACC5D5D48DD |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | C23A6394-AE49-2B9F-AFED-9584092343E7 |         7 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | C3C9949E-12AA-7436-0480-B8CB25005CE6 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | C4521B52-E0FC-7525-F40E-B06490E4614C |         8 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | C6FED31F-A8DA-C6F8-9E66-6BE750F36846 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | C89D923C-8AFC-0E2A-43C7-C16505EA128E |         5 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | CB2F637A-840E-16E8-4BF2-BD522334B360 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | CBF2203D-B880-0B67-B283-F5095C23EA10 |         3 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | DB6970E4-C607-7E2F-0DF6-CC3AC7533C31 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | DE7883CC-9EC8-00E9-7B60-9005362D7B04 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E2D0E4B6-867C-FD90-77E1-36928ECB03D3 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E334B0D8-712A-8A2A-4573-079FCBB1284B |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E33EECB9-61F0-3EF8-BB9B-D17AE1F6CAC5 |         7 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E45CB581-7948-FC0C-B7E1-029B1B497E3F |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E4DB94F4-082A-92F6-F630-B24920E919F5 |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E4DE1721-C61B-2AE2-B9B4-34029E6440EE |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E75801F5-2B19-FBE3-FD24-A0430534C075 |         4 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | E7D0E95C-97D5-B090-ECD5-9E3F415F90EB |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | EB41062F-9E7D-2F6E-6E75-EA9C16F5418D |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | EDB6A371-B629-FE3D-AE86-0C21C7046BC6 |         2 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | F6A015E2-62E5-FCEF-8573-5C9F42A50D7C |         1 |
| F4F5B591-46D1-E9D8-96AF-7F440A122A6D | F9596D71-12EB-4E73-98A3-0B000B09D353 |         2 |
