log_no_quest_id,gid,cid,log_ts,aid,a_detail,uid,vid,sessionid,session_seqid,client_ts,multiplayer_uid,multiplayer_seqid
1427,202107,5,1622499837,2,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,3BC63594-9826-D9A1-331E-08126DE8247D,1924,1622499836996,NULL,0
1428,202107,5,1622499837,5,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,3BC63594-9826-D9A1-331E-08126DE8247D,1923,1622499836995,NULL,0
1429,202107,5,1622499866,4,[],0C39CBDF-A99C-7B35-B30B-EACF9BC62917,1,760B870A-ACAB-B6E3-947F-E52F786118BC,1,1622499867141,NULL,0
1430,202107,5,1622499866,3,[],0C39CBDF-A99C-7B35-B30B-EACF9BC62917,1,760B870A-ACAB-B6E3-947F-E52F786118BC,2,1622499867142,NULL,0
1431,202107,5,1622499905,2,[],E084A34A-FF91-A5F6-4142-F019F20FE14D,1,5BB9AAFB-4544-18F9-0EFA-8EFD2E0B5297,2,1622499905019,NULL,0
1432,202107,5,1622499905,5,[],E084A34A-FF91-A5F6-4142-F019F20FE14D,1,5BB9AAFB-4544-18F9-0EFA-8EFD2E0B5297,1,1622499905018,NULL,0
1433,202107,5,1622499934,4,[],DFD481AA-39B4-D484-201B-056F142A15BA,1,2B2A6227-8B0A-8EE7-3AA2-04616808B71D,1,1622500167128,NULL,0
1434,202107,5,1622499934,2,[],DFD481AA-39B4-D484-201B-056F142A15BA,1,2B2A6227-8B0A-8EE7-3AA2-04616808B71D,2,1622500167130,NULL,0
1435,202107,5,1622499938,3,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,0C2F6AF2-CE9B-F484-2219-7E009667CEED,2,1622499938051,NULL,0
1436,202107,5,1622499938,4,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,0C2F6AF2-CE9B-F484-2219-7E009667CEED,1,1622499938050,NULL,0
1437,202107,5,1622499939,4,[],699541D2-3592-DFA0-3310-4A8563E0F7BC,1,4486BBCE-750A-F6A3-49C4-E570C1FB64FA,1,1622499910056,NULL,0
1438,202107,5,1622499939,2,[],699541D2-3592-DFA0-3310-4A8563E0F7BC,1,4486BBCE-750A-F6A3-49C4-E570C1FB64FA,2,1622499910058,NULL,0
1439,202107,5,1622499951,2,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,1F433C9D-A8B8-A49C-1F62-0E3EFD86AA46,2,1622499951168,NULL,0
1440,202107,5,1622499951,5,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,1F433C9D-A8B8-A49C-1F62-0E3EFD86AA46,1,1622499951166,NULL,0
1441,202107,5,1622500107,4,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,FDCFB210-1AA1-B876-FE79-539890E59321,1,1622500107370,NULL,0
1442,202107,5,1622500107,2,[],669F27B2-752C-16B9-A00B-E99EA9C1A6F6,1,FDCFB210-1AA1-B876-FE79-539890E59321,2,1622500107372,NULL,0
1443,202107,5,1622500176,4,[],D4227BC0-CD22-1DBE-4D24-38D76665F057,1,5AF0EC44-81C8-038A-EB87-9BA5E104FA5E,1,1622500176455,NULL,0
1444,202107,5,1622500176,2,[],D4227BC0-CD22-1DBE-4D24-38D76665F057,1,5AF0EC44-81C8-038A-EB87-9BA5E104FA5E,2,1622500176457,NULL,0
1445,202107,5,1622500257,2,[],13B7DF32-C3E3-E533-348F-96F9E9A42D99,1,A099AFB5-724F-9588-64EF-1360A6FD5425,2,1622500257177,NULL,0
1446,202107,5,1622500257,4,[],13B7DF32-C3E3-E533-348F-96F9E9A42D99,1,A099AFB5-724F-9588-64EF-1360A6FD5425,1,1622500257176,NULL,0
1447,202107,5,1622500303,4,[],DFD481AA-39B4-D484-201B-056F142A15BA,1,2B2A6227-8B0A-8EE7-3AA2-04616808B71D,392,1622500535486,NULL,0
1448,202107,5,1622500303,3,[],DFD481AA-39B4-D484-201B-056F142A15BA,1,2B2A6227-8B0A-8EE7-3AA2-04616808B71D,393,1622500535488,NULL,0
1449,202107,5,1622500463,3,[],0559CC28-AD21-3B15-EE2A-2DBE96D31F70,1,04A60C85-F942-61E9-EEB7-CFAE9BDD49E3,2,1622500462208,NULL,0
1450,202107,5,1622500463,4,[],0559CC28-AD21-3B15-EE2A-2DBE96D31F70,1,04A60C85-F942-61E9-EEB7-CFAE9BDD49E3,1,1622500462207,NULL,0
1451,202107,5,1622500580,4,[],094C4D64-5E44-5C02-88CB-45927A7936DA,1,6152AEE8-1FEE-B6D1-BCC6-8FEF5149077A,1,1622500581468,NULL,0
1452,202107,5,1622500580,3,[],094C4D64-5E44-5C02-88CB-45927A7936DA,1,6152AEE8-1FEE-B6D1-BCC6-8FEF5149077A,2,1622500581469,NULL,0
1453,202107,5,1622500906,4,[],5743B401-C2ED-4140-E813-9556B8F93A6F,1,4B4A0DBE-15D3-3C74-4F63-975025FA05DD,1,1622500902961,NULL,0
1454,202107,5,1622500906,2,[],5743B401-C2ED-4140-E813-9556B8F93A6F,1,4B4A0DBE-15D3-3C74-4F63-975025FA05DD,2,1622500902962,NULL,0
1455,202107,5,1622501117,4,[],1DE75D3F-49CF-92F6-806F-D513B904AAC0,1,6D7BEC3F-5640-1CEC-91FD-DC9257E43715,1,1622501115255,NULL,0
1456,202107,5,1622501117,3,[],1DE75D3F-49CF-92F6-806F-D513B904AAC0,1,6D7BEC3F-5640-1CEC-91FD-DC9257E43715,2,1622501115256,NULL,0
1457,202107,5,1622501248,2,[],A172729C-2EBC-7C75-02F1-5AF60EE6DCC1,1,5D9B7C52-738F-EAEB-74C8-6AA225A3CFAC,2,1622501247050,NULL,0
1458,202107,5,1622501248,5,[],A172729C-2EBC-7C75-02F1-5AF60EE6DCC1,1,5D9B7C52-738F-EAEB-74C8-6AA225A3CFAC,1,1622501247047,NULL,0
1459,202107,5,1622501452,4,[],5043B6E2-1457-4DD8-3BB9-CD92CE52A4FE,1,7C814A15-28B6-B120-1667-0828B185C254,1,1622501453652,NULL,0
1460,202107,5,1622501452,3,[],5043B6E2-1457-4DD8-3BB9-CD92CE52A4FE,1,7C814A15-28B6-B120-1667-0828B185C254,2,1622501453654,NULL,0
1461,202107,5,1622501543,4,[],CB8408C9-FCB4-21A3-03E5-7B42FC8B6B41,1,BBBBBE0A-6DC8-6BC5-3576-729529977F55,1,1622501542616,NULL,0
1462,202107,5,1622501543,2,[],CB8408C9-FCB4-21A3-03E5-7B42FC8B6B41,1,BBBBBE0A-6DC8-6BC5-3576-729529977F55,2,1622501542618,NULL,0
1463,202107,5,1622501849,5,[],A9C3CD73-D01F-CFFE-B286-A02AE58EDB3F,1,321A995C-1394-068E-BB12-57AA638F9FD5,1,1622501849210,NULL,0
1464,202107,5,1622501849,2,[],A9C3CD73-D01F-CFFE-B286-A02AE58EDB3F,1,321A995C-1394-068E-BB12-57AA638F9FD5,2,1622501849210,NULL,0
1465,202107,5,1622501985,4,[],ECC15B89-D1BA-D701-A71F-1FC9A09B6E40,1,08AA74CB-58EE-9A60-B8B3-AF63B8ED7535,1,1622501985325,NULL,0
1466,202107,5,1622501985,3,[],ECC15B89-D1BA-D701-A71F-1FC9A09B6E40,1,08AA74CB-58EE-9A60-B8B3-AF63B8ED7535,2,1622501985327,NULL,0
1467,202107,5,1622502307,2,[],38D95C2A-E82C-6269-F035-CCA43196665F,1,000B682A-F0C7-1663-B59A-1184D4EDEA92,2,1622502306468,NULL,0
1468,202107,5,1622502307,4,[],38D95C2A-E82C-6269-F035-CCA43196665F,1,000B682A-F0C7-1663-B59A-1184D4EDEA92,1,1622502306465,NULL,0
1469,202107,5,1622502461,4,[],1DE75D3F-49CF-92F6-806F-D513B904AAC0,1,6D7BEC3F-5640-1CEC-91FD-DC9257E43715,1614,1622502459182,NULL,0
1470,202107,5,1622502461,2,[],1DE75D3F-49CF-92F6-806F-D513B904AAC0,1,6D7BEC3F-5640-1CEC-91FD-DC9257E43715,1615,1622502459182,NULL,0
1471,202107,5,1622502525,2,[],DFF24B88-29C8-61C7-BA0F-12243919EBFB,1,58AFCC6C-EBA3-31E0-CA7C-82E28408CB08,2,1622502525395,NULL,0
1472,202107,5,1622502525,5,[],DFF24B88-29C8-61C7-BA0F-12243919EBFB,1,58AFCC6C-EBA3-31E0-CA7C-82E28408CB08,1,1622502525395,NULL,0
1473,202107,5,1622502682,4,[],DFF24B88-29C8-61C7-BA0F-12243919EBFB,1,58AFCC6C-EBA3-31E0-CA7C-82E28408CB08,184,1622502682613,NULL,0
1474,202107,5,1622502682,2,[],DFF24B88-29C8-61C7-BA0F-12243919EBFB,1,58AFCC6C-EBA3-31E0-CA7C-82E28408CB08,185,1622502682614,NULL,0
1475,202107,5,1622502744,4,[],ED59FB2F-FB8E-341F-E447-B6F81A1E096F,1,A99D4C64-CE9A-DEA2-7152-DAFE6B745EB6,1,1622502743720,NULL,0
1476,202107,5,1622502744,3,[],ED59FB2F-FB8E-341F-E447-B6F81A1E096F,1,A99D4C64-CE9A-DEA2-7152-DAFE6B745EB6,2,1622502743722,NULL,0
1477,202107,5,1622503029,4,[],7A9981E9-9134-B766-3960-F30972C4F6D8,1,0601CC7D-E8F5-EA11-77F8-EE6C5589F170,1,1622503028239,NULL,0
1478,202107,5,1622503029,2,[],7A9981E9-9134-B766-3960-F30972C4F6D8,1,0601CC7D-E8F5-EA11-77F8-EE6C5589F170,2,1622503028240,NULL,0
1479,202107,5,1622503234,4,[],C2F40AC4-9558-2FA4-AE72-CDCEBEA4DD01,1,6ADC7F14-6B1F-C63B-3631-F8AC5D6C9EC5,1,1622503343288,NULL,0
1480,202107,5,1622503234,3,[],C2F40AC4-9558-2FA4-AE72-CDCEBEA4DD01,1,6ADC7F14-6B1F-C63B-3631-F8AC5D6C9EC5,2,1622503343288,NULL,0
1481,202107,5,1622504553,5,[],7906E19F-9D62-967F-947A-BFD90FAEFE76,1,9BF8ABC6-7337-0AD3-084C-66A2456485F0,1,1622504553087,NULL,0
1482,202107,5,1622504555,4,[],EAEF784D-987F-3107-445C-DC2D0E31DCF3,1,A5A972FC-1AA1-B0C5-E4ED-7B4871D7D462,1,1622504555549,NULL,0
1483,202107,5,1622504555,2,[],EAEF784D-987F-3107-445C-DC2D0E31DCF3,1,A5A972FC-1AA1-B0C5-E4ED-7B4871D7D462,2,1622504555550,NULL,0
1484,202107,5,1622504883,3,[],6DEB5FC1-6B0F-8779-8AD1-5E57E560F58B,1,916BF12F-D1DD-99C4-9249-0E8F3FF36AC0,2,1622504881958,NULL,0
1485,202107,5,1622504883,4,[],6DEB5FC1-6B0F-8779-8AD1-5E57E560F58B,1,916BF12F-D1DD-99C4-9249-0E8F3FF36AC0,1,1622504881957,NULL,0
1486,202107,5,1622505015,2,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,AA448A39-3E6A-7859-1C74-65D4BB50796E,2,1622505015160,NULL,0
1487,202107,5,1622505015,5,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,AA448A39-3E6A-7859-1C74-65D4BB50796E,1,1622505015160,NULL,0
1488,202107,5,1622505030,3,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,C11410D5-CE8F-33F8-2E8A-C4927BBDE2E2,2,1622505030307,NULL,0
1489,202107,5,1622505030,4,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,C11410D5-CE8F-33F8-2E8A-C4927BBDE2E2,1,1622505030306,NULL,0
1490,202107,5,1622505058,2,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,5C50ABED-D8FA-28D8-515B-479ED29AFAE3,2,1622505058197,NULL,0
1491,202107,5,1622505058,4,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,5C50ABED-D8FA-28D8-515B-479ED29AFAE3,1,1622505058195,NULL,0
1492,202107,5,1622505072,4,[],46D578A1-0EF5-A0FF-C14E-AA9C6693F9A8,1,067B70FB-462F-1EA9-ED02-867E739D71DC,1,1622505072625,NULL,0
1493,202107,5,1622505072,2,[],46D578A1-0EF5-A0FF-C14E-AA9C6693F9A8,1,067B70FB-462F-1EA9-ED02-867E739D71DC,2,1622505072632,NULL,0
1494,202107,5,1622505094,2,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,0DDEA22E-F19A-437D-964A-1BA5F8985B0F,2,1622505093954,NULL,0
1495,202107,5,1622505094,4,[],FF1B43A8-FB5F-D48D-49E4-5F77CD736714,1,0DDEA22E-F19A-437D-964A-1BA5F8985B0F,1,1622505093953,NULL,0
1496,202107,5,1622505162,5,[],881FC2A4-A29A-BCED-6D8F-3CBA05A10650,1,FEAA0D1B-4B05-62E5-FA42-BCC5BE5F3D27,1,1622505163164,NULL,0
1497,202107,5,1622505162,2,[],881FC2A4-A29A-BCED-6D8F-3CBA05A10650,1,FEAA0D1B-4B05-62E5-FA42-BCC5BE5F3D27,2,1622505163165,NULL,0
1498,202107,5,1622505234,4,[],0466CEAD-41A9-5372-B9C2-818165365EBB,1,71D72B37-2A5F-09A0-E9CD-82C1AF3A09E4,1,1622505234581,NULL,0
1499,202107,5,1622505234,3,[],0466CEAD-41A9-5372-B9C2-818165365EBB,1,71D72B37-2A5F-09A0-E9CD-82C1AF3A09E4,2,1622505234582,NULL,0
1500,202107,5,1622505814,4,[],15E183F3-2448-07ED-AACD-0927133AB91C,1,D1E30EAC-76AF-805F-AC32-A97431BFDD2F,1,1622505814018,NULL,0
1501,202107,5,1622505814,3,[],15E183F3-2448-07ED-AACD-0927133AB91C,1,D1E30EAC-76AF-805F-AC32-A97431BFDD2F,2,1622505814019,NULL,0
1502,202107,5,1622505997,4,[],C90127CE-7E80-0868-1EF1-EED31B81FDDC,1,C7F4EB3A-F128-497D-4512-C0B98A4865FF,1,1622505997033,NULL,0
1503,202107,5,1622505997,3,[],C90127CE-7E80-0868-1EF1-EED31B81FDDC,1,C7F4EB3A-F128-497D-4512-C0B98A4865FF,2,1622505997034,NULL,0
1504,202107,5,1622506287,5,[],8F9B93D9-925F-6382-2B37-9F3445544ECA,1,9CF17365-7013-5356-068B-5F5D17C2393A,1,1622506290412,NULL,0
1505,202107,5,1622506287,2,[],8F9B93D9-925F-6382-2B37-9F3445544ECA,1,9CF17365-7013-5356-068B-5F5D17C2393A,2,1622506290414,NULL,0
1506,202107,5,1622506722,4,[],E6EE3DB0-398B-8E6B-E14B-67660A662A94,1,4EE5B52E-BC05-3CC1-944B-45495D63C6B4,1,1622506723378,NULL,0
1507,202107,5,1622506722,2,[],E6EE3DB0-398B-8E6B-E14B-67660A662A94,1,4EE5B52E-BC05-3CC1-944B-45495D63C6B4,2,1622506723380,NULL,0
1508,202107,5,1622506867,4,[],EF3B2F4A-AEC9-B873-66E9-C6AB760D93A8,1,9591EFE8-317D-0BCD-FFD4-C501C9419D7D,1,1622506867030,NULL,0
1509,202107,5,1622506867,2,[],EF3B2F4A-AEC9-B873-66E9-C6AB760D93A8,1,9591EFE8-317D-0BCD-FFD4-C501C9419D7D,2,1622506867031,NULL,0
1510,202107,5,1622507029,2,[],EF3B2F4A-AEC9-B873-66E9-C6AB760D93A8,1,8353BE16-359B-C4AE-C19E-5C92D75401ED,2,1622507029186,NULL,0
1511,202107,5,1622507029,4,[],EF3B2F4A-AEC9-B873-66E9-C6AB760D93A8,1,8353BE16-359B-C4AE-C19E-5C92D75401ED,1,1622507029185,NULL,0
1512,202107,5,1622508412,5,[],61FFA227-F44D-B79C-0584-D7A2F8475D99,1,EDD1B6F3-DC2B-BA6F-5CC7-712864AB57AA,1,1622508413418,NULL,0
1513,202107,5,1622508412,2,[],61FFA227-F44D-B79C-0584-D7A2F8475D99,1,EDD1B6F3-DC2B-BA6F-5CC7-712864AB57AA,2,1622508413419,NULL,0
1514,202107,5,1622508548,2,[],6C9A57A8-650C-194B-942B-E0189372A2FB,1,2F6A15F8-6605-9C1C-97E4-C3A25E016AF3,2,1622508550587,NULL,0
1515,202107,5,1622508548,5,[],6C9A57A8-650C-194B-942B-E0189372A2FB,1,2F6A15F8-6605-9C1C-97E4-C3A25E016AF3,1,1622508550585,NULL,0
1516,202107,5,1622508792,4,[],C19B43B2-F546-3032-B795-2F3FB2D81010,1,E5A6ADEE-79E5-700A-DAB8-D85E5FE12035,1,1622508792788,NULL,0
1517,202107,5,1622508792,3,[],C19B43B2-F546-3032-B795-2F3FB2D81010,1,E5A6ADEE-79E5-700A-DAB8-D85E5FE12035,2,1622508792789,NULL,0
1518,202107,5,1622509776,4,[],2CFF4B0B-5A53-52DC-7EAF-656D52312F05,1,5FCDEB70-B9FD-9CAD-047E-CEDD7B3CFE44,1,1622509775668,NULL,0
1519,202107,5,1622509776,2,[],2CFF4B0B-5A53-52DC-7EAF-656D52312F05,1,5FCDEB70-B9FD-9CAD-047E-CEDD7B3CFE44,2,1622509775669,NULL,0
1520,202107,5,1622510003,4,[],968409DA-D967-1B55-2590-B6DD64CF2C4F,1,BE0B7897-C096-BD18-7A06-A924B87E3E17,1,1622510004275,NULL,0
1521,202107,5,1622510003,2,[],968409DA-D967-1B55-2590-B6DD64CF2C4F,1,BE0B7897-C096-BD18-7A06-A924B87E3E17,2,1622510004277,NULL,0
1522,202107,5,1622510075,2,[],3240560B-0DE8-FBA7-5275-39B69815864F,1,69D3CE21-1F41-D927-9124-BA67C33042B0,2,1622510074187,NULL,0
1523,202107,5,1622510075,4,[],3240560B-0DE8-FBA7-5275-39B69815864F,1,69D3CE21-1F41-D927-9124-BA67C33042B0,1,1622510074185,NULL,0
1524,202107,5,1622510138,5,[],2F63B18A-1891-3392-7C50-F4C85287029D,1,55E7CA8D-A6CF-1E1C-1E3E-B2A9BE81697F,1,1622510134167,NULL,0
1525,202107,5,1622510139,2,[],2F63B18A-1891-3392-7C50-F4C85287029D,1,55E7CA8D-A6CF-1E1C-1E3E-B2A9BE81697F,2,1622510134169,NULL,0
1526,202107,5,1622510621,3,[],71E003A3-B583-7717-B1D1-4D8D0B349646,1,90B92058-20EE-3F34-E4FE-DC078AC97DB9,2,1622510621160,NULL,0
1527,202107,5,1622510621,4,[],71E003A3-B583-7717-B1D1-4D8D0B349646,1,90B92058-20EE-3F34-E4FE-DC078AC97DB9,1,1622510621158,NULL,0
1528,202107,5,1622510644,4,[],9FA0BDB4-B984-8CCA-35B5-4AD24D63981D,1,8601AAD4-337F-1525-4339-B6F980D34DB3,1,1622510647155,NULL,0
1529,202107,5,1622510644,3,[],9FA0BDB4-B984-8CCA-35B5-4AD24D63981D,1,8601AAD4-337F-1525-4339-B6F980D34DB3,2,1622510647155,NULL,0
1530,202107,5,1622510669,4,[],86CF33D8-BAFE-EAB7-53FE-B9CC3CAE7884,1,8DBEDB23-46BC-7546-39C2-057B5A13D418,1,1622510665572,NULL,0
1531,202107,5,1622510669,2,[],86CF33D8-BAFE-EAB7-53FE-B9CC3CAE7884,1,8DBEDB23-46BC-7546-39C2-057B5A13D418,2,1622510665577,NULL,0
1532,202107,5,1622511070,4,[],CF1B5A86-822C-0538-31EB-C7F117714348,1,FAF91971-CD60-9C2F-E300-341203193AE0,1,1622511070001,NULL,0
1533,202107,5,1622511070,3,[],CF1B5A86-822C-0538-31EB-C7F117714348,1,FAF91971-CD60-9C2F-E300-341203193AE0,2,1622511070002,NULL,0
1534,202107,5,1622511145,5,[],24033BEB-E529-7072-F133-3BE33F8108C7,1,26333109-D1C9-1FDD-74C7-E05163F8F6C0,1,1622511145609,NULL,0
1535,202107,5,1622511145,2,[],24033BEB-E529-7072-F133-3BE33F8108C7,1,26333109-D1C9-1FDD-74C7-E05163F8F6C0,2,1622511145610,NULL,0
1536,202107,5,1622512989,5,[],DD1CDCFE-F941-FE0F-DD4A-FE1021D83DFA,1,BDA48C83-883C-AD39-6E32-0085C8E5C4E3,1,1622512990596,NULL,0
1537,202107,5,1622512989,2,[],DD1CDCFE-F941-FE0F-DD4A-FE1021D83DFA,1,BDA48C83-883C-AD39-6E32-0085C8E5C4E3,2,1622512990600,NULL,0
1538,202107,5,1622513091,4,[],F2BA55EC-639A-E8AE-2B7A-EA75E0B625A3,1,EAE98384-9727-A180-C274-979C31A72DD9,1,1622513090461,NULL,0
1539,202107,5,1622513091,2,[],F2BA55EC-639A-E8AE-2B7A-EA75E0B625A3,1,EAE98384-9727-A180-C274-979C31A72DD9,2,1622513090480,NULL,0
1540,202107,5,1622513442,5,[],788188F9-E1C3-82B7-6E57-6EBB7A857763,1,88D0CB16-9B5A-1093-6939-70A3ED7157D7,1,1622513442645,NULL,0
1541,202107,5,1622513442,2,[],788188F9-E1C3-82B7-6E57-6EBB7A857763,1,88D0CB16-9B5A-1093-6939-70A3ED7157D7,2,1622513442646,NULL,0
1542,202107,5,1622513454,3,[],7E3AA726-A6CB-CE78-2278-F5A29567308B,1,NULL,2,1622513450724,NULL,0
1543,202107,5,1622513454,4,[],7E3AA726-A6CB-CE78-2278-F5A29567308B,1,NULL,1,1622513450723,NULL,0
1544,202107,5,1622513576,5,[],3666BA45-4FA6-A1A8-8DA7-0063058340C1,1,B56DDC94-0659-936C-23C6-3DFF62218D06,1,1622513575817,NULL,0
1545,202107,5,1622513576,2,[],3666BA45-4FA6-A1A8-8DA7-0063058340C1,1,B56DDC94-0659-936C-23C6-3DFF62218D06,2,1622513575818,NULL,0
1546,202107,5,1622513727,4,[],F0284F63-CDA9-C5F7-B171-2BF03D88FC25,1,3497523D-E4D7-0A25-A150-A58BA4902263,1,1622513727435,NULL,0
1547,202107,5,1622513727,3,[],F0284F63-CDA9-C5F7-B171-2BF03D88FC25,1,3497523D-E4D7-0A25-A150-A58BA4902263,2,1622513727436,NULL,0
1548,202107,5,1622513755,5,[],29AC16C2-E14A-1050-C290-CB12BAEB148B,1,DF4B65AF-EA8B-261A-5F69-00A700716BF8,1,1622513758052,NULL,0
1549,202107,5,1622513755,2,[],29AC16C2-E14A-1050-C290-CB12BAEB148B,1,DF4B65AF-EA8B-261A-5F69-00A700716BF8,2,1622513758053,NULL,0
1550,202107,5,1622513954,5,[],BED78750-D38C-A578-9D8B-E45B9C8B3D13,1,D80695FC-6C18-0F65-67F5-25A47A9FE09A,1,1622514027362,NULL,0
1551,202107,5,1622513954,2,[],BED78750-D38C-A578-9D8B-E45B9C8B3D13,1,D80695FC-6C18-0F65-67F5-25A47A9FE09A,2,1622514027364,NULL,0
1552,202107,5,1622514104,5,[],29AC16C2-E14A-1050-C290-CB12BAEB148B,1,DF4B65AF-EA8B-261A-5F69-00A700716BF8,1671,1622514106838,NULL,0
1553,202107,5,1622514104,2,[],29AC16C2-E14A-1050-C290-CB12BAEB148B,1,DF4B65AF-EA8B-261A-5F69-00A700716BF8,1672,1622514106839,NULL,0
1554,202107,5,1622514229,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,3B5FD884-1DCD-2510-B526-EB7BD449A95E,1,1622521420831,NULL,0
1555,202107,5,1622514229,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,3B5FD884-1DCD-2510-B526-EB7BD449A95E,2,1622521420834,NULL,0
1556,202107,5,1622514341,4,[],D2A17FC0-7F1A-1058-CB13-A9DD87129F68,1,295AE29D-3719-CCA7-BB73-AF6CAB50E5C6,1,1622514341253,NULL,0
1557,202107,5,1622514341,2,[],D2A17FC0-7F1A-1058-CB13-A9DD87129F68,1,295AE29D-3719-CCA7-BB73-AF6CAB50E5C6,2,1622514341253,NULL,0
1558,202107,5,1622515110,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,1BA9BDF4-0A10-6ED0-69E8-753136457D09,2,1622522302310,NULL,0
1559,202107,5,1622515110,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,1BA9BDF4-0A10-6ED0-69E8-753136457D09,1,1622522302307,NULL,0
1560,202107,5,1622515309,2,[],FBCFB61A-3881-E2B7-DA70-0EF42A5B3098,1,933F9BD0-CCFD-DBB9-23C0-089E29DADC10,2,1622515311173,NULL,0
1561,202107,5,1622515309,5,[],FBCFB61A-3881-E2B7-DA70-0EF42A5B3098,1,933F9BD0-CCFD-DBB9-23C0-089E29DADC10,1,1622515311172,NULL,0
1562,202107,5,1622515405,4,[],7708BDE9-5BAC-A802-BA2C-ACE10FF5A443,1,1CBC751E-9D45-E001-60C0-E5A11E16FC2A,1,1622515405572,NULL,0
1563,202107,5,1622515405,2,[],7708BDE9-5BAC-A802-BA2C-ACE10FF5A443,1,1CBC751E-9D45-E001-60C0-E5A11E16FC2A,2,1622515405573,NULL,0
1564,202107,5,1622515879,2,[],4EC656C9-C856-441F-7844-A7AAEF5A279F,1,C9B977D1-A7D0-F437-704A-5D04A4D8A90B,2,1622515878941,NULL,0
1565,202107,5,1622515879,5,[],4EC656C9-C856-441F-7844-A7AAEF5A279F,1,C9B977D1-A7D0-F437-704A-5D04A4D8A90B,1,1622515878940,NULL,0
1566,202107,5,1622516367,4,[],E689A073-06EF-3072-0D8B-9B8FA9BFD865,1,8CA16CCC-E799-D67F-D635-EACE50A0385E,1,1622516368832,NULL,0
1567,202107,5,1622516367,2,[],E689A073-06EF-3072-0D8B-9B8FA9BFD865,1,8CA16CCC-E799-D67F-D635-EACE50A0385E,2,1622516368834,NULL,0
1568,202107,5,1622516403,2,[],066AD82F-88D8-4576-5E46-79A2EDD5E7CA,1,51A1E64F-B52A-67B7-5E04-1FD592DED7C4,2,1622516403336,NULL,0
1569,202107,5,1622516403,5,[],066AD82F-88D8-4576-5E46-79A2EDD5E7CA,1,51A1E64F-B52A-67B7-5E04-1FD592DED7C4,1,1622516403335,NULL,0
1570,202107,5,1622516491,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,E530A61E-32DA-22D6-B1FE-BECB1537834B,1,1622523683336,NULL,0
1571,202107,5,1622516491,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,E530A61E-32DA-22D6-B1FE-BECB1537834B,2,1622523683339,NULL,0
1572,202107,5,1622516506,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,C64418D4-BE22-EF9E-A81D-389D03252A6B,1,1622523697988,NULL,0
1573,202107,5,1622516506,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,C64418D4-BE22-EF9E-A81D-389D03252A6B,2,1622523697992,NULL,0
1574,202107,5,1622516581,4,[],E689A073-06EF-3072-0D8B-9B8FA9BFD865,1,5F1CDC52-F62F-C82C-F511-2558DBAA591C,1,1622516582323,NULL,0
1575,202107,5,1622516581,3,[],E689A073-06EF-3072-0D8B-9B8FA9BFD865,1,5F1CDC52-F62F-C82C-F511-2558DBAA591C,2,1622516582324,NULL,0
1576,202107,5,1622516639,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,79819184-491B-456F-D4BD-E9F10C707771,2,1622523830991,NULL,0
1577,202107,5,1622516639,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,79819184-491B-456F-D4BD-E9F10C707771,1,1622523830987,NULL,0
1578,202107,5,1622516753,2,[],BF20E887-FD99-39D3-D753-688CA08F006C,1,908AD5F2-584D-DB44-16F2-EAD023CF67BA,2,1622516752564,NULL,0
1579,202107,5,1622516753,4,[],BF20E887-FD99-39D3-D753-688CA08F006C,1,908AD5F2-584D-DB44-16F2-EAD023CF67BA,1,1622516752564,NULL,0
1580,202107,5,1622517458,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,00D8C328-16C6-11A9-BAF9-4119F6C45834,1,1622524650375,NULL,0
1581,202107,5,1622517458,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,00D8C328-16C6-11A9-BAF9-4119F6C45834,2,1622524650379,NULL,0
